name,latitude,longitude,city,id
Calliano-Bivio Folgaria,45.933019,11.096718,Trentino,bus_stop1247
Villa Lagarina-A22,45.914606,11.033871,Trentino,bus_stop1248
Villa Lagarina-Carabinieri,45.916304,11.034062,Trentino,bus_stop1249
Piazzo di Villa Lagarina,45.922241,11.033964,Trentino,bus_stop1250
Pomarolo,45.926259,11.042603,Trentino,bus_stop1251
Pomarolo-Chiesa,45.926406,11.045613,Trentino,bus_stop1252
Chiusole,45.92542,11.053258,Trentino,bus_stop1253
Nomi,45.928721,11.07232,Trentino,bus_stop1254
Nomi-Casa di Riposo,45.927894,11.076198,Trentino,bus_stop1255
Rovereto-Via Bellavista,45.89092,11.047004,Trentino,bus_stop1256
Campolongo-Noriglio,45.887004,11.06381,Trentino,bus_stop1257
Noriglio,45.884542,11.069557,Trentino,bus_stop1258
Noriglio-Beccachè,45.882076,11.07179,Trentino,bus_stop1259
Costa di Noriglio,45.884273,11.072988,Trentino,bus_stop1260
Valgrande-Sp 3 Km 8,45.877091,11.105901,Trentino,bus_stop1261
Valgrande,45.878839,11.111132,Trentino,bus_stop1262
Valduga-Prima,45.876702,11.124249,Trentino,bus_stop1263
Valduga,45.877809,11.129781,Trentino,bus_stop1264
Pedrazzi,45.878153,11.14222,Trentino,bus_stop1265
Peltreri,45.87874,11.148786,Trentino,bus_stop1266
Piazza di Terragnolo,45.878929,11.152414,Trentino,bus_stop1267
Dosso,45.877625,11.155663,Trentino,bus_stop1268
Puechem,45.877318,11.15788,Trentino,bus_stop1269
Camperi,45.87517,11.161044,Trentino,bus_stop1270
Baisi-Prima,45.867057,11.180172,Trentino,bus_stop1271
Baisi,45.867137,11.182107,Trentino,bus_stop1272
Zoreri,45.866337,11.184369,Trentino,bus_stop1273
Zoreri-Soldati,45.864869,11.190058,Trentino,bus_stop1274
Costa di Terragnolo,45.880793,11.148053,Trentino,bus_stop1275
Castello,45.880834,11.141525,Trentino,bus_stop1276
Potrich Bivio,45.883305,11.123671,Trentino,bus_stop1277
Scottini-Prima,45.884471,11.129211,Trentino,bus_stop1278
Scottini,45.883891,11.135233,Trentino,bus_stop1279
Serrada,45.890916,11.15407,Trentino,bus_stop1280
Serrada-Bivio Fondogrande,45.896172,11.155746,Trentino,bus_stop1281
Mezzaselva,45.906007,11.173587,Trentino,bus_stop1282
Folgaria-Rotatoria,45.913039,11.178085,Trentino,bus_stop1283
Serrada,45.89105,11.154036,Trentino,bus_stop1284
Mori-Terranera,45.847885,10.983641,Trentino,bus_stop1285
S.Cecilia,45.823141,10.998178,Trentino,bus_stop1286
Chizzola-Cava Cipriani,45.81912,11.000155,Trentino,bus_stop1287
Chizzola-Sp. 90 Km 16.8,45.817738,11.003964,Trentino,bus_stop1288
Chizzola-Euromobili,45.813499,11.00831,Trentino,bus_stop1289
Chizzola,45.809175,11.008766,Trentino,bus_stop1290
Villetta,45.807112,11.009863,Trentino,bus_stop1291
S.Lucia di Ala,45.797366,11.015411,Trentino,bus_stop1292
Pilcante-Capitelli,45.772609,11.001559,Trentino,bus_stop1293
Pilcante-Scuole,45.770486,11.001246,Trentino,bus_stop1294
Pilcante,45.767191,11.000763,Trentino,bus_stop1295
Campagnola,45.757938,10.992037,Trentino,bus_stop1296
Sabbionara-Casello Autostr.,45.746871,10.976754,Trentino,bus_stop1297
Cornè-Bivio Saccone,45.810938,10.980436,Trentino,bus_stop1298
Cornè-Fam.Coop,45.807942,10.971565,Trentino,bus_stop1299
Corne',45.807953,10.970914,Trentino,bus_stop1300
Pilcante-Cave,45.778359,11.002674,Trentino,bus_stop1301
Rovereto Via Dante,45.886463,11.040331,Trentino,bus_stop1302
Rovereto-Viale Schio Civ. 19,45.883684,11.043474,Trentino,bus_stop1303
Rovereto Via Zugna Civ. 13,45.884371,11.046557,Trentino,bus_stop1304
Bivio Porte di Trambileno,45.88326,11.05131,Trentino,bus_stop1305
Dosso-Loc. Brentegan,45.880223,11.051099,Trentino,bus_stop1306
Sich,45.873858,11.058115,Trentino,bus_stop1307
Albaredo,45.855995,11.061132,Trentino,bus_stop1308
Foppiano,45.842063,11.06181,Trentino,bus_stop1309
Zanolli,45.822793,11.07076,Trentino,bus_stop1310
Matassone,45.815853,11.078228,Trentino,bus_stop1311
Aste,45.790383,11.095311,Trentino,bus_stop1312
Cumerlotti,45.787135,11.101381,Trentino,bus_stop1313
Riva di Vallarsa,45.779571,11.105235,Trentino,bus_stop1314
Bruni,45.776691,11.107622,Trentino,bus_stop1315
Geche,45.769337,11.115938,Trentino,bus_stop1316
Obra di Vallarsa,45.764916,11.116502,Trentino,bus_stop1317
Ometto,45.759715,11.118826,Trentino,bus_stop1318
Rovereto-S.Maria,45.883633,11.040798,Trentino,bus_stop1319
Vanza Bivio,45.850946,11.07305,Trentino,bus_stop1320
Pozzacchio Bivio,45.844984,11.074255,Trentino,bus_stop1321
Valmorbia,45.818618,11.091657,Trentino,bus_stop1322
Valmorbia-Bivio Dosso,45.816939,11.094621,Trentino,bus_stop1323
Zocchio,45.809065,11.096514,Trentino,bus_stop1324
Anghebeni-Fam.Coop,45.796466,11.105434,Trentino,bus_stop1325
Arlanch,45.790988,11.102063,Trentino,bus_stop1326
S.Anna di Vallarsa,45.794758,11.096736,Trentino,bus_stop1327
Arlanch-Dir. Raossi,45.791126,11.101784,Trentino,bus_stop1328
Anghebeni,45.794141,11.107315,Trentino,bus_stop1329
Foxi,45.789794,11.111885,Trentino,bus_stop1330
Foxi-Loc.Prugnele,45.787189,11.109189,Trentino,bus_stop1331
Raossi-Loc.Corte,45.782482,11.114262,Trentino,bus_stop1332
Raossi,45.782693,11.11868,Trentino,bus_stop1333
Speccheri Bivio,45.781151,11.124398,Trentino,bus_stop1334
Parrocchia di Vallarsa,45.776986,11.123301,Trentino,bus_stop1335
Piano,45.773237,11.131267,Trentino,bus_stop1336
Piano di Vallarsa,45.771494,11.135678,Trentino,bus_stop1337
Streva,45.762477,11.161869,Trentino,bus_stop1338
Pian Delle Fugazze,45.760391,11.172668,Trentino,bus_stop1339
Spino,45.860265,11.074842,Trentino,bus_stop1340
Speccheri,45.765509,11.129885,Trentino,bus_stop1341
Camposilvano Ii,45.75824,11.144359,Trentino,bus_stop1342
Camposilvano,45.760189,11.144106,Trentino,bus_stop1343
Ronzo Chienis,45.891087,10.95184,Trentino,bus_stop1344
Ronzo Chienis-Via Longa,45.888624,10.94874,Trentino,bus_stop1345
Ronzo Chienis-Cons.Ortofrutta,45.886909,10.946661,Trentino,bus_stop1346
Varano,45.881318,10.938411,Trentino,bus_stop1347
Pannone,45.877265,10.934159,Trentino,bus_stop1348
Manzano.,45.866524,10.953422,Trentino,bus_stop1349
Nomesino,45.865456,10.962699,Trentino,bus_stop1350
Manzano,45.866575,10.953604,Trentino,bus_stop1351
Valle S.Felice,45.868988,10.938218,Trentino,bus_stop1352
Loppio-Bivio,45.85577,10.932163,Trentino,bus_stop1353
Tierno-Via G.Battisti,45.847789,10.978014,Trentino,bus_stop1354
Tierno,45.845531,10.977542,Trentino,bus_stop1355
Besagno,45.837659,10.969124,Trentino,bus_stop1356
Castione,45.837801,10.953531,Trentino,bus_stop1357
Brentonico-Ferramenta,45.81944,10.958236,Trentino,bus_stop1358
Brentonico,45.817937,10.956111,Trentino,bus_stop1359
Fontechel,45.816501,10.948273,Trentino,bus_stop1360
Fontechel-Bivio S.Giacomo,45.814087,10.945967,Trentino,bus_stop1361
Prada,45.801037,10.955918,Trentino,bus_stop1362
Saccone-Loc. Al Bus,45.796067,10.965987,Trentino,bus_stop1363
Saccone,45.795393,10.974288,Trentino,bus_stop1364
Crosano Bivio,45.821313,10.967064,Trentino,bus_stop1365
Brentonico-Mobil.Zoller,45.822387,10.962755,Trentino,bus_stop1366
Sorne,45.808236,10.953403,Trentino,bus_stop1367
Cazzano,45.816981,10.96931,Trentino,bus_stop1368
Crosano-Via S.Biagio 25/27,45.818934,10.975082,Trentino,bus_stop1369
Crosano-Fam. Coop.,45.820049,10.975654,Trentino,bus_stop1370
Crosano-Via Mazzini,45.820614,10.970803,Trentino,bus_stop1371
Cornè Loc. Gai,45.808687,10.967859,Trentino,bus_stop1372
Lon .,46.084021,10.992621,Trentino,bus_stop1373
Tesero-Via Mulini,46.296357,11.506056,Trentino,bus_stop1374
Tesero-Loc. Pesa,46.305821,11.504982,Trentino,bus_stop1375
Stava-Chiesetta,46.310266,11.505068,Trentino,bus_stop1376
Stava,46.315423,11.503407,Trentino,bus_stop1377
Varena-Via Alpini-Dir.Lavazè,46.307731,11.460131,Trentino,bus_stop1378
Civezzano-Quadrivio,46.089186,11.185612,Trentino,bus_stop1379
Rovereto-Fs Sud,45.890446,11.033968,Trentino,bus_stop1380
Civezzano Scuola Media,46.09256,11.179562,Trentino,bus_stop1381
Virti,45.945492,11.238622,Trentino,bus_stop1382
Visintainer Bivio,46.032038,11.267094,Trentino,bus_stop1383
Falesina,46.071005,11.277768,Trentino,bus_stop1384
Ivano Fracena,46.057116,11.528159,Trentino,bus_stop1385
Trento Via Bezzi,46.058467,11.119266,Trentino,bus_stop1386
Loc. Lochere,45.989031,11.300997,Trentino,bus_stop1387
Quaere,45.991114,11.303013,Trentino,bus_stop1388
Lochere Bivio Quaere,45.991198,11.300214,Trentino,bus_stop1389
Predazzo-Piscina Com.,46.311472,11.615514,Trentino,bus_stop1390
Bedollo-Inc.Osvaldo/Martinati,46.165827,11.298946,Trentino,bus_stop1391
Bedollo-Via S.Osvaldo 26,46.166498,11.300795,Trentino,bus_stop1392
Bedollo-Inc.Via S.Osvaldo/Pec,46.168359,11.302232,Trentino,bus_stop1393
Barcatta-Civico 31,46.251161,11.350424,Trentino,bus_stop1394
S.Giuliana-Via Delle Fonti 2,45.989484,11.311517,Trentino,bus_stop1395
Istituto S.Croce,46.162682,11.818531,Trentino,bus_stop1396
Fiera di Primiero,46.172238,11.823735,Trentino,bus_stop1397
Molaren,46.168003,11.820292,Trentino,bus_stop1398
Mezzano-Casa Ina,46.156453,11.807981,Trentino,bus_stop1399
Transacqua-Albergo Belvedere,46.177765,11.837156,Trentino,bus_stop1400
Transacqua-Piazza S.Marco,46.174807,11.833415,Trentino,bus_stop1401
Transacqua-Isolabella,46.175239,11.83161,Trentino,bus_stop1402
Tonadico-3 Ponti,46.179987,11.837944,Trentino,bus_stop1403
S.Caterina di Pergine,46.017256,11.227009,Trentino,bus_stop1404
Torbole,45.87086,10.875737,Trentino,bus_stop1405
Rocce Rosse,46.031915,11.045705,Trentino,bus_stop1406
Rov. C.Rosmini Pt,45.891069,11.041275,Trentino,bus_stop1407
Rovereto Via Vannetti,45.890246,11.035596,Trentino,bus_stop1408
Rovereto C.Rosmini-Monumento,45.890843,11.043031,Trentino,bus_stop1409
Cembra-Cimitero,46.174569,11.21754,Trentino,bus_stop1410
Bosco-Maso Jobstraibizer,46.113246,11.179412,Trentino,bus_stop1411
Arco-Svizzera,45.921146,10.891381,Trentino,bus_stop1412
Arco Via S.Caterina,45.912518,10.875502,Trentino,bus_stop1413
Hacleri,46.12446,11.339729,Trentino,bus_stop1414
Calvola,45.92649,10.831528,Trentino,bus_stop1415
Aldeno-Maso Canova,45.964223,11.092594,Trentino,bus_stop1416
Valmesta Bivio Rif.Dismoni,46.222621,11.809215,Trentino,bus_stop1417
Strigno-Via Roma,46.063335,11.523673,Trentino,bus_stop1418
Roncogno-Maso Raot,46.067441,11.20997,Trentino,bus_stop1419
Zivignago Al Ponte,46.072254,11.261132,Trentino,bus_stop1420
Viarago Via Montegian,46.079286,11.259872,Trentino,bus_stop1421
Passo Rolle-Albergo Venezia,46.296225,11.782401,Trentino,bus_stop1422
Zava,46.042113,11.251014,Trentino,bus_stop1423
Masetti-Paese,46.051335,11.248907,Trentino,bus_stop1424
Ss.12 S.Ilario/Via Stroperi,45.912456,11.043863,Trentino,bus_stop1425
Terlago Centro Sportivo,46.08896,11.047684,Trentino,bus_stop1426
Vason-Sp85 Al Km 17,46.042742,11.061769,Trentino,bus_stop1427
Terlago-Via Fies,46.099088,11.042561,Trentino,bus_stop1428
S.Antonio di Mav.-Loc. Pozze,46.184054,10.776845,Trentino,bus_stop1429
Cavrasto Itea,46.018632,10.818607,Trentino,bus_stop1430
Balbido-Scuole,46.016039,10.815915,Trentino,bus_stop1431
Ponte Arche Sp5 Civ. 1,46.03511,10.868132,Trentino,bus_stop1432
Vigo Cavedine-Sp84,45.977989,10.976705,Trentino,bus_stop1433
Luch-Bivio Con Via Del Ponte,45.969281,10.968596,Trentino,bus_stop1434
Baselga Del Bondone,46.078318,11.04692,Trentino,bus_stop1435
Besenello-Posta Vecchia,45.951254,11.108,Trentino,bus_stop1436
Enguiso Via Del Bo' Civ. 2,45.909556,10.72893,Trentino,bus_stop1437
Bezzecca-Eurospin,45.895356,10.715057,Trentino,bus_stop1438
Tiarno di Sotto Loc. Degara,45.892988,10.690919,Trentino,bus_stop1439
Lodrone-Hotel Castel Lodrone,45.830812,10.539371,Trentino,bus_stop1440
"Ragoli ""Croce""",46.054689,10.781687,Trentino,bus_stop1441
Bersone-Capolinea,45.946321,10.632473,Trentino,bus_stop1442
Praso-Loc. Sevror,45.953885,10.641928,Trentino,bus_stop1443
Molveno-Cimitero,46.141389,10.965584,Trentino,bus_stop1444
Brione Case Itea,45.87961,10.859098,Trentino,bus_stop1445
Brione H.Orchidea,45.884338,10.8628,Trentino,bus_stop1446
S.Alessandro,45.888068,10.862061,Trentino,bus_stop1447
S.Alessandro Via Rovigo,45.886951,10.858209,Trentino,bus_stop1448
S.Alessandro Cartiera,45.887068,10.855454,Trentino,bus_stop1449
S.Giorgio La Grotta,45.893713,10.860858,Trentino,bus_stop1450
S.Giorgio,45.898583,10.867401,Trentino,bus_stop1451
S.Giorgio Incr.V.Sabbioni,45.900713,10.870374,Trentino,bus_stop1452
S.Giorgio Zona Artigianale,45.904913,10.874924,Trentino,bus_stop1453
S.Giorgio Incr. Circonvall.,45.908115,10.877804,Trentino,bus_stop1454
Arco Via Mantova 1,45.909906,10.879502,Trentino,bus_stop1455
Arco Via Mantova 21,45.912913,10.882711,Trentino,bus_stop1456
Arco Via Monache Poste,45.916064,10.884855,Trentino,bus_stop1457
Varone Via Venezia/Sega,45.908162,10.845082,Trentino,bus_stop1458
Varone Via Venezia/Ferrari,45.908903,10.841607,Trentino,bus_stop1459
Riva V.Rovereto Vv.Ff.,45.884007,10.851074,Trentino,bus_stop1460
Riva Del G.-Via D. Chiesa,45.888586,10.846173,Trentino,bus_stop1461
Tione-Istituto,46.03481,10.728762,Trentino,bus_stop1462
Ss. 240-Mariani,45.870231,11.016712,Trentino,bus_stop1463
Obra di Vallarsa Civ. 13,45.76671,11.11441,Trentino,bus_stop1464
Eremo di S. Colombano,45.878686,11.063384,Trentino,bus_stop1465
Rovereto-Via Barattieri,45.896492,11.040686,Trentino,bus_stop1466
Tione Ospedale Civile,46.043031,10.724961,Trentino,bus_stop1467
Vignole,45.908947,10.901505,Trentino,bus_stop1468
Massone Inc.Via Gazzoletti,45.916854,10.901285,Trentino,bus_stop1469
Pianizza Ii,46.012192,11.147853,Trentino,bus_stop1470
Vattaro-Maso Fosina,45.99704,11.21176,Trentino,bus_stop1471
Ss.349 Al Km. 15,45.989044,11.222355,Trentino,bus_stop1472
Cornè-Loc. Lodrone,45.805623,10.974984,Trentino,bus_stop1473
Loc. Landrom Civ. 1,45.80513,10.940759,Trentino,bus_stop1474
Loc.Cave di Corne'-Loc.Saiori,45.809262,10.981072,Trentino,bus_stop1475
Loc.Cave Ii di Corne'-L.Cioni,45.808106,10.981855,Trentino,bus_stop1476
Piantino,45.860712,10.937411,Trentino,bus_stop1477
Valle S.Felice-Cimitero,45.867807,10.939938,Trentino,bus_stop1478
Manzano-Bivio,45.864539,10.950028,Trentino,bus_stop1479
Ronzo Chienis-Via Bordala,45.892389,10.95362,Trentino,bus_stop1480
"Montagnaga ""Villa Alpina""",46.101491,11.236261,Trentino,bus_stop1481
Passo Cereda-Maso Vaietta,46.197439,11.918306,Trentino,bus_stop1482
Pergolese,46.026608,10.959249,Trentino,bus_stop1483
Masi di Vigo Cavedine,45.965319,10.97362,Trentino,bus_stop1484
Por,45.938516,10.648235,Trentino,bus_stop1485
Villa Lagarina-Via Magrè,45.917603,11.033511,Trentino,bus_stop1486
Pomarolo-Via Del Pionte,45.925171,11.048057,Trentino,bus_stop1487
Marco Via Ii Novembre 30,45.847797,11.011651,Trentino,bus_stop1488
Bastianello,45.762873,11.127613,Trentino,bus_stop1489
Pezzati,45.764686,11.126435,Trentino,bus_stop1490
Luxottica-Agordo,46.284252,12.021336,Trentino,bus_stop1491
Vigile,45.973218,11.057986,Trentino,bus_stop1492
Costa di Cimone,45.978263,11.060239,Trentino,bus_stop1493
Finestrella,45.980687,11.061052,Trentino,bus_stop1494
Pietra di Cimone,45.981135,11.063689,Trentino,bus_stop1495
Guardia di Folgaria,45.907383,11.132641,Trentino,bus_stop1496
Fiera di P. Via Roma 75,46.182359,11.831562,Trentino,bus_stop1497
Regnana Via Dei Tamagi,46.158145,11.303489,Trentino,bus_stop1498
Pieve Tesino Vigili Del Fuoco,46.066276,11.616181,Trentino,bus_stop1499
Levico T.-Inc. Via Delle Alte,46.017561,11.341845,Trentino,bus_stop1500
Gionzeri,46.05725,11.409697,Trentino,bus_stop1501
Strigno,46.065983,11.523172,Trentino,bus_stop1502
Spera-Capolinea.,46.075037,11.506861,Trentino,bus_stop1503
Villa-Solo Dir. Strigno Fs,46.056891,11.51959,Trentino,bus_stop1504
Cadino,46.217405,11.153407,Trentino,bus_stop1505
Sopramonte Sp85 Loc. La Valle,46.075882,11.056027,Trentino,bus_stop1506
Sopramonte Sp 85,46.075775,11.058706,Trentino,bus_stop1507
Sopramonte,46.071315,11.059205,Trentino,bus_stop1508
Maso Banal,46.069075,11.063405,Trentino,bus_stop1509
Cavalese-Ospedale,46.289134,11.454832,Trentino,bus_stop1510
Falcade Bivio Passo Valles,46.360075,11.844291,Trentino,bus_stop1511
S.Martino di C.-Ex V.Pisoni,46.27778,11.798399,Trentino,bus_stop1512
Trento Via Piave,46.062107,11.125366,Trentino,bus_stop1513
Caderzone Bivio Con Via Pozze,46.125241,10.754488,Trentino,bus_stop1514
Lisignago-Casa di Riposo,46.16179,11.198435,Trentino,bus_stop1515
Caloneghi,46.198209,11.318199,Trentino,bus_stop1516
Male',46.353568,10.91686,Trentino,bus_stop1517
Terzolas-Bivio Val di Rabbi,46.358215,10.917232,Trentino,bus_stop1518
Magras-Bivio,46.360122,10.912461,Trentino,bus_stop1519
Loc. Molini,46.366694,10.891512,Trentino,bus_stop1520
Pracorno-Sud,46.370048,10.8835,Trentino,bus_stop1521
Pracorno,46.373171,10.878304,Trentino,bus_stop1522
Pracorno Bivio Pozze,46.378807,10.86966,Trentino,bus_stop1523
Tasse',46.390586,10.860424,Trentino,bus_stop1524
Tassè Nord,46.394023,10.856868,Trentino,bus_stop1525
S.Bernardo Sud,46.398432,10.849458,Trentino,bus_stop1526
S.Bernardo,46.401239,10.845312,Trentino,bus_stop1527
Piazzola Bivio,46.406017,10.828568,Trentino,bus_stop1528
Casna,46.406059,10.831609,Trentino,bus_stop1529
Penasa-Bivio,46.406915,10.832108,Trentino,bus_stop1530
Nistella,46.408995,10.828332,Trentino,bus_stop1531
Crespion,46.410258,10.823655,Trentino,bus_stop1532
Piazzola,46.410435,10.817915,Trentino,bus_stop1533
Piazzola-Nord,46.409741,10.814021,Trentino,bus_stop1534
Somrabbi-Sud,46.409814,10.810173,Trentino,bus_stop1535
Somrabbi-Misseroni,46.409866,10.803279,Trentino,bus_stop1536
Somrabbi,46.410071,10.80028,Trentino,bus_stop1537
Rabbi Bagni-Sud,46.407766,10.811433,Trentino,bus_stop1538
Rabbi Bagni-Bar Stella,46.407755,10.813267,Trentino,bus_stop1539
Rabbi Bagni,46.40762,10.808735,Trentino,bus_stop1540
Masnuovo,46.40737,10.824469,Trentino,bus_stop1541
Male' Nord,46.350061,10.90967,Trentino,bus_stop1542
Croviana,46.345139,10.903691,Trentino,bus_stop1543
Monclassico Sud,46.335934,10.893302,Trentino,bus_stop1544
Monclassico,46.333268,10.888501,Trentino,bus_stop1545
Presson,46.332437,10.879962,Trentino,bus_stop1546
Dimaro Coop,46.327363,10.872172,Trentino,bus_stop1547
Dimaro P.Zza Centrale,46.325262,10.87489,Trentino,bus_stop1548
Località Bonetei,46.320999,10.872234,Trentino,bus_stop1549
Costa Rotian,46.317748,10.867678,Trentino,bus_stop1550
Folgarida,46.305592,10.863342,Trentino,bus_stop1551
Sun Valley,46.30464,10.867089,Trentino,bus_stop1552
Belvedere,46.297442,10.867488,Trentino,bus_stop1553
Genziana,46.260117,10.854858,Trentino,bus_stop1554
Trento-Staz. Ftm,46.074289,11.120764,Trentino,bus_stop1555
Cles-Autostazione,46.36461,11.038658,Trentino,bus_stop1556
Mangiasa,46.350218,10.899064,Trentino,bus_stop1557
Claiano Bivio,46.31271,10.776893,Trentino,bus_stop1558
Pellizzano,46.311376,10.75783,Trentino,bus_stop1559
Termenago Sud,46.315407,10.764908,Trentino,bus_stop1560
Termenago,46.316572,10.765803,Trentino,bus_stop1561
Castello di Pellizzano,46.321749,10.774396,Trentino,bus_stop1562
Ortisè,46.326212,10.78486,Trentino,bus_stop1563
Menas,46.328403,10.786373,Trentino,bus_stop1564
Bolentina,46.344185,10.883601,Trentino,bus_stop1565
Montes,46.340465,10.875559,Trentino,bus_stop1566
Dimaro – Sporthotel Rosatti,46.327956,10.870292,Trentino,bus_stop1567
Deggiano Bivio,46.323838,10.85149,Trentino,bus_stop1568
Mastellina,46.322222,10.846837,Trentino,bus_stop1569
Mestriago,46.321368,10.839833,Trentino,bus_stop1570
Piano di Commezzadura,46.320439,10.825415,Trentino,bus_stop1571
Mezzana-Est,46.317,10.806382,Trentino,bus_stop1572
Mezzana Despar,46.315748,10.802457,Trentino,bus_stop1573
Mezzana-Ovest,46.316618,10.798628,Trentino,bus_stop1574
Cusiano,46.309862,10.745639,Trentino,bus_stop1575
Ossana,46.307527,10.736461,Trentino,bus_stop1576
Fucine,46.311164,10.731617,Trentino,bus_stop1577
Cortina di Vermiglio,46.299592,10.699085,Trentino,bus_stop1578
Vermiglio Sud,46.297617,10.695765,Trentino,bus_stop1579
Vermiglio,46.296725,10.689142,Trentino,bus_stop1580
Vermiglio Nord,46.294789,10.686161,Trentino,bus_stop1581
Vellon Bivio,46.283582,10.659505,Trentino,bus_stop1582
Forte Strino,46.280067,10.648351,Trentino,bus_stop1583
Passo Tonale-Anas,46.263319,10.611648,Trentino,bus_stop1584
Passo Tonale-Locatori,46.261365,10.594408,Trentino,bus_stop1585
Passo Tonale Sud,46.260061,10.586558,Trentino,bus_stop1586
Passo Tonale,46.25887,10.583566,Trentino,bus_stop1587
Marilleva 900,46.314155,10.811588,Trentino,bus_stop1588
"Marilleva ""Albergo Sole Alto""",46.29852,10.818785,Trentino,bus_stop1589
"Marilleva ""Telecabina""",46.300718,10.813806,Trentino,bus_stop1590
"Marilleva 1400 ""Ag.Alpitour""",46.30248,10.810255,Trentino,bus_stop1591
"Marilleva 1400 ""Resid. Lores""",46.303609,10.809149,Trentino,bus_stop1592
Marilleva 1400,46.304569,10.810518,Trentino,bus_stop1593
Celentino Bivio,46.332812,10.70989,Trentino,bus_stop1594
Comasine Bivio,46.335959,10.706462,Trentino,bus_stop1595
Celledizzo Bivio,46.343941,10.701437,Trentino,bus_stop1596
Cogolo,46.351465,10.693232,Trentino,bus_stop1597
Peio-Campeggio Val di Sole,46.356722,10.679109,Trentino,bus_stop1598
Peio-Fonti,46.355635,10.662971,Trentino,bus_stop1599
Peio,46.363724,10.675411,Trentino,bus_stop1600
Mezzolombardo,46.213452,11.093439,Trentino,bus_stop1601
Mezzocorona-Borg.,46.214949,11.11869,Trentino,bus_stop1602
Mezzocorona-Staz.Fs,46.20757,11.128288,Trentino,bus_stop1603
Mezzocorona-Pineta,46.222935,11.133537,Trentino,bus_stop1604
Maso Nuovo,46.229733,11.140826,Trentino,bus_stop1605
